                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Thu Apr 24 08:43:01 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 08:43:11 2014, 00:1e:c0:81:1d:ac,  40.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.959 W
 Thu Apr 24 08:43:21 2014, 00:1e:c0:81:1d:ac,  40.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:43:31 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:43:41 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.034 V,   1.026 V,  21.959 W
 Thu Apr 24 08:43:51 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.250 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 08:44:01 2014, 00:1e:c0:81:1d:ac,  39.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.250 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 08:44:11 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.903 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  22.038 W
 Thu Apr 24 08:44:21 2014, 00:1e:c0:81:1d:ac,  39.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:44:31 2014, 00:1e:c0:81:1d:ac,  40.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:44:41 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.251 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 08:44:51 2014, 00:1e:c0:81:1d:ac,  40.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 08:45:01 2014, 00:1e:c0:81:1d:ac,  39.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:45:11 2014, 00:1e:c0:81:1d:ac,  40.1 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.028 V,  21.996 W
 Thu Apr 24 08:45:21 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 08:45:31 2014, 00:1e:c0:81:1d:ac,  39.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.253 V,   1.249 V,   1.031 V,   1.024 V,  22.001 W
 Thu Apr 24 08:45:41 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:45:51 2014, 00:1e:c0:81:1d:ac,  40.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.977 W
 Thu Apr 24 08:46:01 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.250 V,   1.033 V,   1.026 V,  21.959 W
 Thu Apr 24 08:46:11 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:46:21 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 08:46:31 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.977 W
 Thu Apr 24 08:46:41 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:46:51 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:47:01 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:47:11 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.027 V,  21.977 W
 Thu Apr 24 08:47:21 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.251 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:47:31 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:47:41 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:47:51 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:48:01 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.024 V,  21.940 W
 Thu Apr 24 08:48:11 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.903 V,   1.253 V,   1.249 V,   1.032 V,   1.024 V,  22.020 W
 Thu Apr 24 08:48:21 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:48:31 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.026 V,  21.959 W
 Thu Apr 24 08:48:41 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:48:51 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:49:01 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.249 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:49:11 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 08:49:21 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.030 V,   1.026 V,  21.977 W
 Thu Apr 24 08:49:31 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.940 W
 Thu Apr 24 08:49:41 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:49:51 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:50:01 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:50:11 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  21.977 W
 Thu Apr 24 08:50:21 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.251 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:50:31 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:50:41 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:50:51 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.996 W
 Thu Apr 24 08:51:01 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 08:51:11 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:51:21 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:51:31 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.254 V,   1.249 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:51:41 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.250 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:51:51 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:52:01 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.031 V,   1.026 V,  21.977 W
 Thu Apr 24 08:52:11 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.996 W
 Thu Apr 24 08:52:21 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:52:31 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:52:41 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:52:51 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.251 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:53:01 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 08:53:11 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:53:21 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.996 W
 Thu Apr 24 08:53:31 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.253 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 08:53:41 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:53:51 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.250 V,   1.250 V,   1.033 V,   1.026 V,  21.959 W
 Thu Apr 24 08:54:01 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 08:54:11 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.249 V,   1.250 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:54:21 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:54:31 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:54:41 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:54:51 2014, 00:1e:c0:81:1d:ac,  39.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.903 V,   1.252 V,   1.250 V,   1.032 V,   1.026 V,  22.020 W
 Thu Apr 24 08:55:01 2014, 00:1e:c0:81:1d:ac,  39.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  21.977 W
 Thu Apr 24 08:55:11 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.251 V,   1.033 V,   1.027 V,  21.977 W
 Thu Apr 24 08:55:21 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 08:55:31 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  22.001 W
 Thu Apr 24 08:55:41 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.027 V,  21.977 W
 Thu Apr 24 08:55:51 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.253 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 08:56:01 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 08:56:11 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 08:56:21 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:56:31 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.025 V,  21.977 W
 Thu Apr 24 08:56:41 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.977 W
 Thu Apr 24 08:56:51 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 08:57:01 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 08:57:11 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:57:21 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.252 V,   1.249 V,   1.032 V,   1.028 V,  22.001 W
 Thu Apr 24 08:57:31 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:57:41 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:57:51 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,   0.000 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,   0.000 W
 Thu Apr 24 08:58:01 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 08:58:11 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 08:58:21 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.977 W
 Thu Apr 24 08:58:31 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 08:58:41 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.249 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:58:51 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.250 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:59:01 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 08:59:11 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.977 W
 Thu Apr 24 08:59:21 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 08:59:31 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.903 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  22.020 W
 Thu Apr 24 08:59:41 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.903 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  22.020 W
 Thu Apr 24 08:59:51 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 09:00:01 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.247 V,   1.032 V,   1.027 V,  21.977 W
 Thu Apr 24 09:00:11 2014, 00:1e:c0:81:1d:ac,  37.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 09:00:21 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 09:00:34 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 09:00:44 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.646 W
 Thu Apr 24 09:00:54 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.627 W
 Thu Apr 24 09:01:04 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 09:01:14 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.255 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 09:01:24 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.035 V,   1.028 V,  25.627 W
 Thu Apr 24 09:01:34 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.857 V,   1.259 V,   1.255 V,   1.034 V,   1.028 V,  25.714 W
 Thu Apr 24 09:01:44 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.596 W
 Thu Apr 24 09:01:54 2014, 00:1e:c0:81:1d:ac,  40.2 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.627 W
 Thu Apr 24 09:02:04 2014, 00:1e:c0:81:1d:ac,  40.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.029 V,  25.646 W
 Thu Apr 24 09:02:14 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 09:02:24 2014, 00:1e:c0:81:1d:ac,  39.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 09:02:34 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.258 V,   1.254 V,   1.036 V,   1.029 V,  25.701 W
 Thu Apr 24 09:02:44 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.260 V,   1.256 V,   1.038 V,   1.026 V,  25.627 W
 Thu Apr 24 09:02:54 2014, 00:1e:c0:81:1d:ac,  40.4 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 09:03:04 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 09:03:14 2014, 00:1e:c0:81:1d:ac,  40.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 09:03:24 2014, 00:1e:c0:81:1d:ac,  40.2 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.257 V,   1.255 V,   1.038 V,   1.028 V,  25.627 W
 Thu Apr 24 09:03:34 2014, 00:1e:c0:81:1d:ac,  40.3 C,   2.515 V,     1,       0,       0,     2,   2.164 A,  11.834 V,   1.259 V,   1.256 V,   1.035 V,   1.028 V,  25.609 W
 Thu Apr 24 09:03:44 2014, 00:1e:c0:81:1d:ac,  40.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
